"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"7588",32505,8,26,2001,6,"PB","F",26,37,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7589",32508,8,26,2001,6,"PB","F",26,24,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7590",32509,8,26,2001,6,"PB","M",27,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7591",32510,8,26,2001,6,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7592",32515,8,26,2001,6,"PB","M",26,23,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7593",32516,8,26,2001,6,"PB","M",27,28,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7594",32721,9,23,2001,6,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7595",32723,9,23,2001,6,"PB","M",26,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7596",32724,9,23,2001,6,"PB","M",26,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7597",32725,9,23,2001,6,"PB","F",26,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7598",32726,9,23,2001,6,"PB","F",25,28,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7599",32728,9,23,2001,6,"PB","F",25,25,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7600",32729,9,23,2001,6,"PB","M",26,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7601",32730,9,23,2001,6,"PB","F",26,34,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7602",32731,9,23,2001,6,"PB","F",25,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7603",32928,10,14,2001,6,"PB","F",25,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7604",32929,10,14,2001,6,"PB","M",26,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7605",32931,10,14,2001,6,"PB","F",25,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7606",32932,10,14,2001,6,"PB","F",25,27,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7607",32933,10,14,2001,6,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7608",32934,10,14,2001,6,"PB","M",26,34,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7609",32935,10,14,2001,6,"PB","F",24,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7610",32936,10,14,2001,6,"PB","F",26,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7611",32938,10,14,2001,6,"PB","M",26,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7612",32941,10,14,2001,6,"PB","F",26,34,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7613",32942,10,14,2001,6,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7614",33147,11,18,2001,6,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7615",33148,11,18,2001,6,"PB","M",25,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7616",33149,11,18,2001,6,"PB","F",25,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7617",33150,11,18,2001,6,"PB",NA,NA,NA,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7618",33151,11,18,2001,6,"PB","M",26,34,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7619",33152,11,18,2001,6,"PB","F",26,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7620",33153,11,18,2001,6,"PB","F",25,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7621",33155,11,18,2001,6,"PB",NA,26,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7622",33156,11,18,2001,6,"PB","M",26,33,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7623",33500,2,10,2002,6,"PB","F",27,28,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7624",33501,2,10,2002,6,"PB","F",26,25,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7625",33502,2,10,2002,6,"PB","F",26,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7626",33503,2,10,2002,6,"PB","F",26,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7627",33504,2,10,2002,6,"PB","F",26,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7628",33505,2,10,2002,6,"PB","M",26,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7629",33509,2,10,2002,6,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7630",33510,2,10,2002,6,"PB","M",26,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7631",33667,3,14,2002,6,"PB","M",27,34,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7632",33668,3,14,2002,6,"PB","F",27,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7633",33670,3,14,2002,6,"PB","M",26,33,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7634",33671,3,14,2002,6,"PB","F",27,25,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7635",33672,3,14,2002,6,"PB","M",26,34,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7636",33673,3,14,2002,6,"PB","F",26,37,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7637",33674,3,14,2002,6,"PB","F",26,27,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7638",33677,3,14,2002,6,"PB","F",26,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7639",33678,3,14,2002,6,"PB","F",27,34,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7640",33748,4,16,2002,6,"PB","M",26,38,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7641",33753,4,16,2002,6,"PB","M",25,34,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7642",33755,4,16,2002,6,"PB","F",25,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7643",33758,4,16,2002,6,"PB","F",26,43,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7644",33760,4,16,2002,6,"PB","F",26,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7645",33761,4,16,2002,6,"PB","M",26,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7646",33762,4,16,2002,6,"PB","M",27,43,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7647",34080,5,16,2002,6,"PB","F",26,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7648",34082,5,16,2002,6,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7649",34084,5,16,2002,6,"PB","M",27,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7650",34085,5,16,2002,6,"PB","M",26,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7651",34087,5,16,2002,6,"PB","F",26,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7652",34088,5,16,2002,6,"PB","F",25,32,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7653",34090,5,16,2002,6,"PB","F",25,17,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7654",34093,5,16,2002,6,"PB","F",25,17,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7655",34095,5,16,2002,6,"PB","M",26,19,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7656",34098,5,16,2002,6,"PB","M",26,23,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7657",34100,5,16,2002,6,"PB","F",26,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7658",34101,5,16,2002,6,"PB","F",25,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7659",34312,6,16,2002,6,"PB","F",26,38,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7660",34314,6,16,2002,6,"PB","M",26,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7661",34316,6,16,2002,6,"PB","F",26,28,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7662",34321,6,16,2002,6,"PB","F",26,33,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7663",34323,6,16,2002,6,"PB","M",26,22,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7664",34324,6,16,2002,6,"PB","F",25,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7665",34326,6,16,2002,6,"PB",NA,NA,NA,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7666",34564,7,14,2002,6,"PB","M",25,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7667",34565,7,14,2002,6,"PB","M",26,42,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7668",34568,7,14,2002,6,"PB","F",25,22,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7669",34569,7,14,2002,6,"PB",NA,NA,NA,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7670",34570,7,14,2002,6,"PB","F",26,38,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7671",34572,7,14,2002,6,"PB","F",26,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7672",34574,7,14,2002,6,"PB","F",25,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7673",34576,7,14,2002,6,"PB","F",25,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7674",34577,7,14,2002,6,"PB","F",25,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7675",34579,7,14,2002,6,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7676",34580,7,14,2002,6,"PB","F",25,34,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7677",34743,9,10,2002,6,"PB","F",25,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7678",34745,9,10,2002,6,"PB","F",27,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7679",34746,9,10,2002,6,"PB","M",26,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7680",34748,9,10,2002,6,"PB","F",27,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7681",34887,10,6,2002,6,"PB","F",26,28,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7682",34889,10,6,2002,6,"PB","F",26,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7683",34893,10,6,2002,6,"PB","F",25,21,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7684",34894,10,6,2002,6,"PB","M",26,39,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7685",34895,10,6,2002,6,"PB","F",25,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7686",34896,10,6,2002,6,"PB","F",25,29,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7687",34897,10,6,2002,6,"PB","M",26,41,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7688",34898,10,6,2002,6,"PB","F",26,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7689",34899,10,6,2002,6,"PB","M",26,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7690",34900,10,6,2002,6,"PB","F",26,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7691",35076,11,10,2002,6,"PB","M",27,45,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7692",35077,11,10,2002,6,"PB","M",27,31,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7693",35078,11,10,2002,6,"PB","F",26,39,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7694",35081,11,10,2002,6,"PB","F",25,25,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7695",35124,11,10,2002,6,"PB","F",26,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7696",35125,11,10,2002,6,"PB","F",26,39,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7697",35126,11,10,2002,6,"PB","F",26,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7698",35127,11,10,2002,6,"PB","M",27,46,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7699",35128,11,10,2002,6,"PB","F",25,28,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7700",35130,11,10,2002,6,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7701",35131,11,10,2002,6,"PB","F",26,24,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7702",35309,12,8,2002,6,"PB","F",25,27,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7703",35311,12,8,2002,6,"PB","M",26,45,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7704",35312,12,8,2002,6,"PB","F",25,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7705",35313,12,8,2002,6,"PB","F",27,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7706",35314,12,8,2002,6,"PB","F",26,27,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7707",35315,12,8,2002,6,"PB","F",25,26,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7708",35316,12,8,2002,6,"PB","F",27,38,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7709",35317,12,8,2002,6,"PB","M",26,33,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7710",35318,12,8,2002,6,"PB","M",26,45,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7711",35321,12,8,2002,6,"PB","F",26,37,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7712",35504,12,31,2002,6,"PB","F",25,27,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7713",35507,12,31,2002,6,"PB","F",27,36,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7714",35508,12,31,2002,6,"PB","F",25,35,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7715",35509,12,31,2002,6,"PB","M",26,47,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7716",35510,12,31,2002,6,"PB","F",26,30,"Chaetodipus","baileyi","Rodent","Short-term Krat Exclosure"
"7717",28988,12,23,1998,6,"CT",NA,NA,NA,"Cnemidophorus","tigris","Reptile","Short-term Krat Exclosure"
"7718",22018,1,12,1995,4,"DM","F",36,39,"Dipodomys","merriami","Rodent","Control"
"7719",22021,1,12,1995,4,"DM","M",37,43,"Dipodomys","merriami","Rodent","Control"
"7720",22078,2,5,1995,4,"DM","M",36,44,"Dipodomys","merriami","Rodent","Control"
"7721",22084,2,5,1995,4,"DM","M",37,49,"Dipodomys","merriami","Rodent","Control"
"7722",22094,2,5,1995,4,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"7723",22102,2,5,1995,4,"DM","F",35,43,"Dipodomys","merriami","Rodent","Control"
"7724",22135,3,5,1995,4,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"7725",22143,3,5,1995,4,"DM","F",38,45,"Dipodomys","merriami","Rodent","Control"
"7726",22146,3,5,1995,4,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
"7727",22160,3,5,1995,4,"DM","F",37,40,"Dipodomys","merriami","Rodent","Control"
"7728",22201,4,2,1995,4,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"7729",22206,4,2,1995,4,"DM","M",37,31,"Dipodomys","merriami","Rodent","Control"
"7730",22209,4,2,1995,4,"DM","M",37,30,"Dipodomys","merriami","Rodent","Control"
"7731",22217,4,2,1995,4,"DM","F",37,51,"Dipodomys","merriami","Rodent","Control"
"7732",22263,4,30,1995,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"7733",22271,4,30,1995,4,"DM","F",48,47,"Dipodomys","merriami","Rodent","Control"
"7734",22290,4,30,1995,4,"DM","M",38,42,"Dipodomys","merriami","Rodent","Control"
"7735",22324,6,8,1995,4,"DM","M",35,30,"Dipodomys","merriami","Rodent","Control"
"7736",22328,6,8,1995,4,"DM","M",37,53,"Dipodomys","merriami","Rodent","Control"
"7737",22333,6,8,1995,4,"DM","F",35,25,"Dipodomys","merriami","Rodent","Control"
"7738",22341,6,8,1995,4,"DM","F",36,51,"Dipodomys","merriami","Rodent","Control"
"7739",22344,6,8,1995,4,"DM","F",36,13,"Dipodomys","merriami","Rodent","Control"
"7740",22346,6,8,1995,4,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"7741",22350,6,8,1995,4,"DM","M",38,49,"Dipodomys","merriami","Rodent","Control"
"7742",22355,6,8,1995,4,"DM","F",34,35,"Dipodomys","merriami","Rodent","Control"
"7743",22398,6,28,1995,4,"DM","M",37,36,"Dipodomys","merriami","Rodent","Control"
"7744",22406,6,28,1995,4,"DM","F",38,46,"Dipodomys","merriami","Rodent","Control"
"7745",22411,6,28,1995,4,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"7746",22429,6,28,1995,4,"DM","F",35,40,"Dipodomys","merriami","Rodent","Control"
"7747",22490,7,21,1995,4,"DM","M",38,43,"Dipodomys","merriami","Rodent","Control"
"7748",22501,7,21,1995,4,"DM","F",36,57,"Dipodomys","merriami","Rodent","Control"
"7749",22522,7,21,1995,4,"DM","F",34,34,"Dipodomys","merriami","Rodent","Control"
"7750",22610,8,27,1995,4,"DM","M",37,46,"Dipodomys","merriami","Rodent","Control"
"7751",22628,8,27,1995,4,"DM","M",39,50,"Dipodomys","merriami","Rodent","Control"
"7752",22634,8,27,1995,4,"DM","F",36,49,"Dipodomys","merriami","Rodent","Control"
"7753",22747,9,24,1995,4,"DM","M",34,51,"Dipodomys","merriami","Rodent","Control"
"7754",22797,9,24,1995,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"7755",22808,9,24,1995,4,"DM","F",34,49,"Dipodomys","merriami","Rodent","Control"
"7756",22815,9,24,1995,4,"DM",NA,NA,NA,"Dipodomys","merriami","Rodent","Control"
"7757",22932,10,29,1995,4,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"7758",22951,10,29,1995,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"7759",22960,10,29,1995,4,"DM","F",36,34,"Dipodomys","merriami","Rodent","Control"
"7760",22972,10,29,1995,4,"DM","F",37,53,"Dipodomys","merriami","Rodent","Control"
"7761",22977,10,29,1995,4,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"7762",23061,12,3,1995,4,"DM","M",38,53,"Dipodomys","merriami","Rodent","Control"
"7763",23067,12,3,1995,4,"DM","M",36,51,"Dipodomys","merriami","Rodent","Control"
"7764",23097,12,3,1995,4,"DM","M",37,40,"Dipodomys","merriami","Rodent","Control"
"7765",23109,12,3,1995,4,"DM","F",38,63,"Dipodomys","merriami","Rodent","Control"
"7766",23112,12,3,1995,4,"DM","F",39,53,"Dipodomys","merriami","Rodent","Control"
"7767",23175,12,22,1995,4,"DM","M",NA,NA,"Dipodomys","merriami","Rodent","Control"
"7768",23183,12,22,1995,4,"DM","F",37,52,"Dipodomys","merriami","Rodent","Control"
"7769",23190,12,22,1995,4,"DM","M",40,50,"Dipodomys","merriami","Rodent","Control"
"7770",23194,12,22,1995,4,"DM","M",36,45,"Dipodomys","merriami","Rodent","Control"
"7771",23201,12,22,1995,4,"DM","M",35,43,"Dipodomys","merriami","Rodent","Control"
"7772",23281,1,28,1996,4,"DM","M",37,55,"Dipodomys","merriami","Rodent","Control"
"7773",23295,1,28,1996,4,"DM","M",36,46,"Dipodomys","merriami","Rodent","Control"
"7774",23300,1,28,1996,4,"DM","F",36,52,"Dipodomys","merriami","Rodent","Control"
"7775",23302,1,28,1996,4,"DM","M",38,54,"Dipodomys","merriami","Rodent","Control"
"7776",23303,1,28,1996,4,"DM","M",37,36,"Dipodomys","merriami","Rodent","Control"
"7777",23310,1,28,1996,4,"DM","F",38,62,"Dipodomys","merriami","Rodent","Control"
"7778",23424,2,25,1996,4,"DM","M",37,51,"Dipodomys","merriami","Rodent","Control"
"7779",23427,2,25,1996,4,"DM","F",38,49,"Dipodomys","merriami","Rodent","Control"
"7780",23443,2,25,1996,4,"DM","M",38,42,"Dipodomys","merriami","Rodent","Control"
"7781",23449,2,25,1996,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"7782",23454,2,25,1996,4,"DM","F",37,47,"Dipodomys","merriami","Rodent","Control"
"7783",23749,4,15,1996,4,"DM","F",37,49,"Dipodomys","merriami","Rodent","Control"
"7784",23759,4,15,1996,4,"DM","M",36,50,"Dipodomys","merriami","Rodent","Control"
"7785",23771,4,15,1996,4,"DM","M",37,44,"Dipodomys","merriami","Rodent","Control"
"7786",23779,4,15,1996,4,"DM","F",37,47,"Dipodomys","merriami","Rodent","Control"
"7787",23813,4,15,1996,4,"DM","M",40,51,"Dipodomys","merriami","Rodent","Control"
"7788",23841,4,15,1996,4,"DM","M",35,47,"Dipodomys","merriami","Rodent","Control"
"7789",23855,4,15,1996,4,"DM","M",37,38,"Dipodomys","merriami","Rodent","Control"
"7790",23970,5,24,1996,4,"DM","M",36,47,"Dipodomys","merriami","Rodent","Control"
"7791",23983,5,24,1996,4,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"7792",24005,5,24,1996,4,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
"7793",24096,6,14,1996,4,"DM","M",38,52,"Dipodomys","merriami","Rodent","Control"
"7794",24111,6,14,1996,4,"DM","M",36,48,"Dipodomys","merriami","Rodent","Control"
"7795",24115,6,14,1996,4,"DM","M",38,47,"Dipodomys","merriami","Rodent","Control"
"7796",24153,6,14,1996,4,"DM","M",38,46,"Dipodomys","merriami","Rodent","Control"
"7797",24231,7,21,1996,4,"DM","M",39,49,"Dipodomys","merriami","Rodent","Control"
"7798",24237,7,21,1996,4,"DM","M",40,51,"Dipodomys","merriami","Rodent","Control"
"7799",24256,7,21,1996,4,"DM","M",37,47,"Dipodomys","merriami","Rodent","Control"
"7800",24275,7,21,1996,4,"DM","M",38,45,"Dipodomys","merriami","Rodent","Control"
"7801",24345,8,15,1996,4,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
"7802",24356,8,15,1996,4,"DM","M",37,45,"Dipodomys","merriami","Rodent","Control"
"7803",24460,9,22,1996,4,"DM","M",36,54,"Dipodomys","merriami","Rodent","Control"
"7804",24475,9,22,1996,4,"DM","M",38,51,"Dipodomys","merriami","Rodent","Control"
"7805",24512,9,22,1996,4,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"7806",24618,10,13,1996,4,"DM","M",37,50,"Dipodomys","merriami","Rodent","Control"
"7807",24626,10,13,1996,4,"DM","F",36,41,"Dipodomys","merriami","Rodent","Control"
"7808",24631,10,13,1996,4,"DM","M",37,48,"Dipodomys","merriami","Rodent","Control"
"7809",24646,10,13,1996,4,"DM","M",38,42,"Dipodomys","merriami","Rodent","Control"
